NAME	TITLE	SCORE	
SLA	NA	0.069423884	
FBXW7	NA	0.069423884	
ZBTB44-DT	NA	0.069423884	
MAPK6	NA	0.06942292	
RBM46	NA	0.06940473	
HECW2	NA	0.06938911	
TEX55	NA	0.06938911	
PCYT2	NA	0.06938508	
PSG11	NA	0.06938508	
DHRS12	NA	0.06938508	
METTL18	NA	0.06938508	
PGLS	NA	0.069331326	
HPN	NA	0.06933078	
B4GALNT3	NA	0.06933078	
C1orf162	NA	0.06927678	
SLC27A1	NA	0.06927678	
SATB2	NA	0.06924699	
KCNJ8	NA	0.06923779	
COPS5	NA	0.06923779	
ZNF503-AS2	NA	0.069218166	
LOC100506403	NA	0.069218166	
SLC25A3P1	NA	0.06919101	
ABCD4	NA	0.06914197	
FAM166B	NA	0.06912964	
CHP2	NA	0.06912778	
KCNK2	NA	0.06908315	
ELFN2	NA	0.06908315	
ANGPT4	NA	0.06895434	
ATP6V1G1	NA	0.06894366	
SNX33	NA	0.06894366	
TPRKB	NA	0.06884472	
CLASP1	NA	0.0687997	
HCG11	NA	0.0687997	
TRAV8-3	NA	0.06879016	
LOC101928519	NA	0.06876459	
TSEN34	NA	0.06872062	
DMAP1	NA	0.0686078	
LOC100507291	NA	0.068565644	
STK25	NA	0.06855775	
TRPM1	NA	0.06850125	
YIPF5	NA	0.06848773	
RAB10	NA	0.06848773	
CCDC168	NA	0.06848773	
LINS1	NA	0.06848419	
C6orf132	NA	0.06843357	
FAM209B	NA	0.06843357	
POC5	NA	0.068336695	
POFUT2	NA	0.06831213	
CA2	NA	0.06831213	
MRPS22	NA	0.06831213	
LOC101928196	NA	0.06831213	
CD3G	NA	0.06831213	
H2BC14	NA	0.06831213	
SSR2	NA	0.06830983	
TUT4	NA	0.068276696	
MGAM	NA	0.068208925	
ADPRHL1	NA	0.06811341	
NSUN3	NA	0.06807358	
LOC101927668	NA	0.06803691	
DMC1	NA	0.06803691	
SPP2	NA	0.06798545	
SGF29	NA	0.06798545	
PTHLH	NA	0.067911446	
TBC1D30	NA	0.067904584	
KLHL6	NA	0.06788908	
SHOC1	NA	0.06770233	
DPF1	NA	0.06770233	
OR2A7	NA	0.06770233	
BRK1	NA	0.067619875	
FAM43A	NA	0.06760244	
STRC	NA	0.0675815	
ZCWPW1	NA	0.0675815	
LOC100128361	NA	0.0675815	
SPICE1	NA	0.0675815	
SH3GL1P1	NA	0.0675815	
LINC01184	NA	0.0675815	
TNK1	NA	0.0675815	
PLCH1	NA	0.0675815	
SOX3	NA	0.0675815	
TICAM2	NA	0.06756204	
SMCR8	NA	0.06754121	
THUMPD3	NA	0.06753117	
FAR2P1	NA	0.06743739	
DAOA	NA	0.06743473	
GUCY1A2	NA	0.06743473	
SLC10A7	NA	0.067432895	
PGBD4	NA	0.067432895	
DYNC1I2	NA	0.067432895	
CBY2	NA	0.067432895	
CILP2	NA	0.067432895	
FAM149B1	NA	0.06741598	
YY1	NA	0.06741598	
CPS1	NA	0.06740229	
TLE2	NA	0.06736455	
RPLP1	NA	0.06731569	
HLA-DRB5	NA	0.06731569	
ETNK1	NA	0.06731569	
UNC93A	NA	0.06731569	
ZYG11B	NA	0.06729818	
CCDC170	NA	0.06729818	
NIPAL3	NA	0.06719623	
CAND1	NA	0.06719623	
PHF6	NA	0.06719623	
ASH2L	NA	0.066890195	
UBR3	NA	0.06674892	
LRTM1	NA	0.06671613	
ANKRD18A	NA	0.06668304	
C19orf44	NA	0.06661353	
KIF25	NA	0.06656651	
DPH1	NA	0.06656651	
SMIM26	NA	0.06656651	
GALM	NA	0.06656651	
SPAG11B	NA	0.06656651	
UMODL1-AS1	NA	0.06650894	
ALOX12P2	NA	0.06650894	
LINC00427	NA	0.06649411	
PRDM16-DT	NA	0.066483855	
ATP5F1E	NA	0.06647759	
L2HGDH	NA	0.06647759	
VEPH1	NA	0.06645418	
GRK6	NA	0.0664299	
MIR4307HG	NA	0.0664299	
FAM230I	NA	0.0664299	
GBP4	NA	0.0664299	
LINC02145	NA	0.0664299	
BAALC-AS2	NA	0.0664299	
COMMD8	NA	0.06641807	
LHX6	NA	0.066407174	
LOC105378997	NA	0.06638911	
BBC3	NA	0.066348545	
BCL7A	NA	0.06624646	
KXD1	NA	0.06624646	
NOS3	NA	0.06600113	
PPBP	NA	0.065942094	
ADCYAP1R1	NA	0.06590361	
ZNF180	NA	0.06588598	
PIK3R5	NA	0.065790415	
PIK3R2	NA	0.065718345	
KIR2DL3	NA	0.065718345	
SLC29A2	NA	0.06571153	
PCK1	NA	0.06565313	
FAM83E	NA	0.065610036	
LAMA2	NA	0.06559138	
DHRSX	NA	0.06554707	
LSM2	NA	0.065527186	
NAP1L3	NA	0.065520085	
NPPC	NA	0.0654571	
LORICRIN	NA	0.0654571	
CMIP	NA	0.06544206	
S100A7	NA	0.06538897	
ZBTB33	NA	0.06538897	
DPEP2NB	NA	0.06538897	
VWDE	NA	0.06530473	
ARL1	NA	0.065187134	
TENM1	NA	0.06515418	
LINC02763	NA	0.06510529	
MAPK10-AS1	NA	0.065099426	
LINC02397	NA	0.06509348	
LINC01924	NA	0.06508386	
NPEPPSP1	NA	0.06506716	
RNASE2	NA	0.06503758	
CACNA2D4	NA	0.06503758	
PECAM1	NA	0.06503758	
YARS1	NA	0.06503494	
ARHGEF5	NA	0.065021336	
DDX19B	NA	0.064988345	
H2BC8	NA	0.06498487	
SPATA46	NA	0.064982265	
SEC14L4	NA	0.064982265	
FAM238C	NA	0.064912185	
OLFM3	NA	0.064912185	
HSPB3	NA	0.06487182	
LUC7L3	NA	0.06483073	
DET1	NA	0.06483073	
METTL17	NA	0.06481893	
CLEC3B	NA	0.06480735	
AADAT	NA	0.06476231	
DNAJC5G	NA	0.06472788	
CCDC83	NA	0.06472615	
NLRP3	NA	0.06472615	
SNRPD3	NA	0.06468874	
PICART1	NA	0.06467323	
GPD2	NA	0.06467323	
SUPT5H	NA	0.06453717	
RSPH10B2	NA	0.06451937	
ADCY10P1	NA	0.06447834	
LCP2	NA	0.06443436	
LRRC2-AS1	NA	0.06443436	
LOC51145	NA	0.06438645	
C6orf118	NA	0.06432434	
RPP25L	NA	0.06427643	
GRHL1	NA	0.06427643	
LOC349160	NA	0.064166754	
CCKAR	NA	0.06415396	
KLHDC9	NA	0.06407211	
MRPL39	NA	0.06407211	
FRA10AC1	NA	0.06407211	
TPRXL	NA	0.063995175	
LINC02620	NA	0.0639776	
REEP1	NA	0.0639776	
ZNF587	NA	0.06392642	
FAM228A	NA	0.06389467	
PLCZ1	NA	0.06389467	
SMARCB1	NA	0.06385537	
KIFC3	NA	0.063711725	
LINC00868	NA	0.063711725	
AGGF1	NA	0.063711725	
ETHE1	NA	0.063669056	
TIPARP	NA	0.06366897	
AIFM3	NA	0.06366897	
APOOL	NA	0.063661195	
YWHAZ	NA	0.06364273	
CEP162	NA	0.06364273	
NEU2	NA	0.06362876	
C8B	NA	0.063617446	
ARPC4	NA	0.063617446	
PKLR	NA	0.06357725	
GPR52	NA	0.06357725	
COL23A1	NA	0.06357725	
DUSP26	NA	0.06357725	
MANEA	NA	0.06357725	
VCAM1	NA	0.06357725	
SEC22A	NA	0.06354849	
TGIF1	NA	0.063443325	
DHRS1	NA	0.06344229	
CRAT	NA	0.06337644	
ZDHHC19	NA	0.06336316	
RUNDC3B	NA	0.06336316	
PRLH	NA	0.063310616	
CHORDC1	NA	0.063310616	
TERF1	NA	0.063310616	
ERBB2	NA	0.06321794	
LOC729291	NA	0.063208416	
SLC66A3	NA	0.06320044	
GPR4	NA	0.06314937	
CXCL11	NA	0.062950425	
PSENEN	NA	0.06294113	
NAP1L1	NA	0.06292835	
LINC01511	NA	0.062815554	
ZNF646	NA	0.06271242	
FAM110C	NA	0.062641926	
NECTIN1	NA	0.062641926	
INTS8	NA	0.06263926	
ZNF226	NA	0.06255403	
ABTB1	NA	0.06250746	
METTL23	NA	0.062488552	
SP2-AS1	NA	0.06247539	
SLC39A1	NA	0.0624246	
LMAN1L	NA	0.0624246	
EIF1AX	NA	0.062267467	
TAGLN	NA	0.062267467	
RGL3	NA	0.062267467	
GIGYF1	NA	0.06225024	
ODF2	NA	0.06224529	
RPL3L	NA	0.06220835	
EPS8L3	NA	0.06220835	
TAL2	NA	0.06220835	
SYT13	NA	0.062139433	
ICE2	NA	0.062000368	
COL21A1	NA	0.061989155	
TRAF3IP2	NA	0.06185322	
FZD6	NA	0.06185322	
LOXL2	NA	0.061851665	
MRPS18A	NA	0.061804846	
SETX	NA	0.06178892	
RMC1	NA	0.061680857	
TCEAL2	NA	0.0616593	
E2F4	NA	0.06162313	
LOC100421494	NA	0.06159738	
DPH3	NA	0.06159738	
POLR3G	NA	0.06159738	
PDK2	NA	0.061445463	
VPS25	NA	0.061424162	
C15orf65	NA	0.061424162	
TMLHE	NA	0.06140237	
ZNF415	NA	0.061371636	
HS3ST4	NA	0.061333697	
FUT8-AS1	NA	0.061333697	
MRGPRX2	NA	0.061333697	
ZNF518B	NA	0.061333697	
ECRP	NA	0.061333697	
CPLX3	NA	0.061319277	
ZNF426-DT	NA	0.06130675	
LMAN2L	NA	0.061272282	
C21orf91	NA	0.06119942	
MYO15B	NA	0.061159387	
FOXCUT	NA	0.061077427	
DBIL5P	NA	0.061063047	
GATM	NA	0.061063047	
SRPX2	NA	0.061047316	
CYP4A11	NA	0.061047316	
FAT4	NA	0.061047316	
NXPE3	NA	0.061047316	
RBPMS-AS1	NA	0.061043445	
MAPK12	NA	0.061043445	
CFAP58	NA	0.061020486	
LOC101929154	NA	0.061008543	
AASDHPPT	NA	0.061004747	
LCN2	NA	0.06096936	
SAA3P	NA	0.06093149	
NPFFR2	NA	0.060845997	
SNRPB2	NA	0.06080716	
PCDHB17P	NA	0.060779396	
PIAS2	NA	0.060778704	
ZNF7	NA	0.060778704	
MIB1	NA	0.060778704	
DCUN1D1	NA	0.060778704	
CLEC4D	NA	0.060778704	
GGA2	NA	0.060745224	
ALDH16A1	NA	0.06064172	
PNMT	NA	0.060444463	
SIX5	NA	0.060444463	
LOC284600	NA	0.060444463	
CCDC15	NA	0.060404524	
RABEP2	NA	0.06035442	
GCC2	NA	0.060312293	
POM121L2	NA	0.0603064	
FENDRR	NA	0.06029091	
UBTF	NA	0.06020922	
ZNF280A	NA	0.06020922	
ARPC5	NA	0.06020795	
BTD	NA	0.06016109	
VPS33A	NA	0.060151223	
FUS	NA	0.060151223	
MRPS24	NA	0.060151223	
GRP	NA	0.060074463	
ZFYVE28	NA	0.060071357	
TMEM38B	NA	0.06006348	
SNCAIP	NA	0.060027692	
KSR2	NA	0.060027692	
SYNDIG1	NA	0.060027692	
MIR1915HG	NA	0.060027692	
ADHFE1	NA	0.060027692	
ZNF688	NA	0.059991036	
AWAT1	NA	0.05998639	
BCO1	NA	0.059893485	
OR2J2	NA	0.059865054	
LINC02158	NA	0.05983424	
C3orf85	NA	0.05976917	
SAMD9L	NA	0.059657186	
PAXX	NA	0.059657186	
ZNF200	NA	0.059657186	
LINC02757	NA	0.05958445	
ZDHHC14	NA	0.059577733	
HOMEZ	NA	0.059577733	
CCNY	NA	0.05957099	
SLITRK1	NA	0.0595557	
EN1	NA	0.0595557	
EDDM13	NA	0.0595557	
TP73	NA	0.0595557	
ABCA6	NA	0.0595557	
HYAL4	NA	0.05952455	
TIA1	NA	0.05948806	
ZNF106	NA	0.05942269	
ELOA2	NA	0.059412062	
FCER2	NA	0.059412062	
SLC14A1	NA	0.05939543	
LINC01087	NA	0.059348136	
FBXL20	NA	0.059314985	
ODAPH	NA	0.059314985	
C12orf77	NA	0.059314985	
RASGEF1A	NA	0.059314985	
ZIM3	NA	0.059211373	
LOC100505774	NA	0.059211373	
LINC00922	NA	0.059189692	
MAP3K11	NA	0.059189692	
SPRY4	NA	0.05915968	
TUSC2	NA	0.05914515	
CELSR1	NA	0.05914515	
DNAJB9	NA	0.05914515	
GCC2-AS1	NA	0.05914515	
IL12B	NA	0.05914515	
CIT	NA	0.059059624	
KLHL18	NA	0.059059624	
UBLCP1	NA	0.058941998	
PTH	NA	0.058941998	
SLC22A23	NA	0.058810715	
WDR86	NA	0.05876948	
SLC16A10	NA	0.05875105	
LEPROT	NA	0.058700915	
HSP90AA1	NA	0.058700915	
ZFPL1	NA	0.0586673	
ACVR1C	NA	0.05866076	
G6PC	NA	0.05866076	
KLRG2	NA	0.05866076	
KIF9	NA	0.05866076	
DAD1	NA	0.05866076	
CDH20	NA	0.058593944	
KIF3C	NA	0.058492366	
MTREX	NA	0.05847117	
LOC102723701	NA	0.058414865	
WBP1	NA	0.058414865	
DNAJC3-DT	NA	0.058414865	
PART1	NA	0.058414865	
OTOR	NA	0.058414865	
SMARCD3	NA	0.05838612	
LOC101926960	NA	0.05838612	
TPM4	NA	0.05838612	
WDR91	NA	0.058383238	
LSM14B	NA	0.058338482	
CPXM1	NA	0.058338482	
LINC00507	NA	0.058266174	
CYP2B6	NA	0.05822186	
MEST	NA	0.058139198	
RABEPK	NA	0.058139198	
CCDC125	NA	0.058099747	
LINC01770	NA	0.058099333	
RBM43	NA	0.058066774	
DEF8	NA	0.058021948	
ERAP2	NA	0.05793138	
COL6A3	NA	0.05793138	
ALG2	NA	0.05793138	
DCLRE1B	NA	0.05793138	
MUC6	NA	0.05793138	
PCDHA@	NA	0.05793138	
PCDHA5	NA	0.05793138	
APBA1	NA	0.05793138	
ALDH7A1	NA	0.05793138	
NDUFA1	NA	0.057908855	
PLEKHB2	NA	0.057899397	
POU6F2	NA	0.057899397	
ZNF526	NA	0.057899397	
LINC02135	NA	0.0578791	
DLG3-AS1	NA	0.0578791	
TMEM88	NA	0.057857484	
HCRT	NA	0.057797603	
LOC101929297	NA	0.057797603	
TMEM132A	NA	0.057797603	
SLC23A2	NA	0.05779689	
ATF6	NA	0.05779689	
LINC00955	NA	0.05776883	
IGF2BP1	NA	0.05776883	
ASH1L	NA	0.05776883	
PCARE	NA	0.05755279	
CUL7	NA	0.05749315	
KIDINS220	NA	0.05749315	
SRSF7	NA	0.057370055	
CLRN1-AS1	NA	0.057370055	
LOC100505978	NA	0.05732285	
LOC101929280	NA	0.057294365	
SUN2	NA	0.057275783	
PTBP1	NA	0.057275783	
ACE2	NA	0.057275783	
TMPRSS2	NA	0.057275783	
N6AMT1	NA	0.057275783	
TSEN54	NA	0.057275783	
SLC25A35	NA	0.057275783	
TRPM8	NA	0.057275783	
SYNGR4	NA	0.057275783	
CLRN3	NA	0.057275783	
SEC63	NA	0.057275783	
ABO	NA	0.05720637	
BCAS1	NA	0.057196595	
AP3S2	NA	0.057196595	
TAF3	NA	0.0571694	
MCF2	NA	0.057073094	
ANGEL2	NA	0.057073094	
FUT2	NA	0.057073094	
KDR	NA	0.057073094	
GPRIN1	NA	0.057073094	
C4orf17	NA	0.057073094	
MIR302B	NA	0.057073094	
PIP4K2C	NA	0.057073094	
STK4-AS1	NA	0.056990102	
MICOS10P1	NA	0.056985296	
CRACDL	NA	0.05696705	
TXN	NA	0.056952495	
C9orf43	NA	0.056927294	
SLC25A37	NA	0.056893706	
PCAT18	NA	0.056873426	
APBB1IP	NA	0.05678684	
CFAP161	NA	0.056625377	
PELATON	NA	0.056625377	
LINC01304	NA	0.056625377	
LINC02426	NA	0.056625377	
ANAPC7	NA	0.05658878	
LOC100130691	NA	0.05658878	
TRIM55	NA	0.05658878	
DCST1-AS1	NA	0.05655371	
RAG1	NA	0.05655371	
ZFP41	NA	0.05655371	
SDHAP1	NA	0.056489848	
CNN3	NA	0.056486756	
MLLT3	NA	0.056486756	
DDX3X	NA	0.056468647	
EFEMP2	NA	0.056409504	
CFI	NA	0.05640358	
LOC400622	NA	0.05640358	
NT5C3A	NA	0.05640358	
PIN4	NA	0.05640358	
CSNK2A1	NA	0.056386743	
LINC00629	NA	0.05637318	
CNPY4	NA	0.056368157	
CSNK1G1	NA	0.056368157	
TMEM141	NA	0.056334864	
CCDC114	NA	0.0562861	
CTSL	NA	0.056283675	
VSTM2A-OT1	NA	0.05622162	
DSTYK	NA	0.05618363	
TMEM208	NA	0.05618363	
MGC12916	NA	0.05618363	
GOLPH3	NA	0.056166478	
LINC02210	NA	0.056160245	
FDX1	NA	0.056128204	
CRLF2	NA	0.055916958	
LRIG3	NA	0.05590036	
CDH13	NA	0.055822752	
MSR1	NA	0.055805936	
PHYHIP	NA	0.055799376	
PPP2R5A	NA	0.055702362	
STARD6	NA	0.055702362	
ATAD3C	NA	0.055702362	
REXO2	NA	0.055702362	
GBP3	NA	0.055702362	
TIFAB	NA	0.055702362	
KRT24	NA	0.055669453	
ARSI	NA	0.05546632	
FKRP	NA	0.05546632	
PCDH15	NA	0.055420987	
PEA15	NA	0.055379335	
CAPN15	NA	0.055379335	
COL1A1	NA	0.0552991	
CST11	NA	0.055288926	
DLG4	NA	0.05528483	
EFHC1	NA	0.05528483	
C11orf95	NA	0.05514474	
LINC01122	NA	0.05514474	
KAAG1	NA	0.05514474	
OLFML2A	NA	0.05514474	
LINC00921	NA	0.055133782	
LARGE-AS1	NA	0.055133782	
PTMS	NA	0.055126652	
LINC02097	NA	0.05512082	
MIR1302-2	NA	0.055092968	
KERA	NA	0.05506859	
TMEM129	NA	0.05506859	
SPATA16	NA	0.055046	
RPL41	NA	0.055040877	
RREB1	NA	0.05503414	
EMC6	NA	0.054910965	
RARRES1	NA	0.05474467	
GPER1	NA	0.054717496	
FAM83C	NA	0.054717496	
RAX	NA	0.054707322	
NDUFB2-AS1	NA	0.054707322	
ADCYAP1	NA	0.054707322	
ASPG	NA	0.054707322	
ARID4A	NA	0.054707322	
NBL1	NA	0.054707322	
GPX7	NA	0.054594878	
TLK2	NA	0.054561514	
SFT2D3	NA	0.05450207	
KCNH7-AS1	NA	0.054484487	
FEZF2	NA	0.054484487	
LOC105371352	NA	0.054484487	
DDX23	NA	0.054484487	
LNP1	NA	0.05446931	
LDOC1	NA	0.054467462	
ZNF767P	NA	0.054467462	
CDK11B	NA	0.0542729	
SIK2	NA	0.054253194	
XKRY	NA	0.054239467	
MGC16025	NA	0.054239467	
HNRNPUL2	NA	0.054239467	
LINC00626	NA	0.054239467	
CBFB	NA	0.05420627	
PNMA6A	NA	0.05411511	
TXNDC2	NA	0.0539913	
CASP14	NA	0.0539913	
TTTY9B	NA	0.053962454	
TBX21	NA	0.053955305	
FCGR3B	NA	0.053955305	
PPP1R3F	NA	0.053955305	
ARPP19	NA	0.053955305	
GMIP	NA	0.053955305	
SPAG4	NA	0.053955305	
DNAH12	NA	0.0539333	
KANSL2	NA	0.05387197	
PFDN1	NA	0.053822737	
UBAC2	NA	0.05378919	
PRR14	NA	0.05378919	
CYP4Z2P	NA	0.05378132	
GJA3	NA	0.05378132	
ARMT1	NA	0.053744208	
PACRG-AS2	NA	0.05373294	
TTLL1	NA	0.053589888	
FAM205C	NA	0.053589888	
S100A9	NA	0.053589888	
ZSWIM1	NA	0.05354872	
SNX17	NA	0.05352016	
SLC45A1	NA	0.053512342	
ZSWIM9	NA	0.053498454	
SEMA4C	NA	0.05348337	
SPRYD7	NA	0.05348337	
GZF1	NA	0.053263318	
CFAP44	NA	0.053263318	
TMEM50A	NA	0.0532415	
TREM1	NA	0.053161237	
PRKAR1B-AS1	NA	0.053161237	
COL8A2	NA	0.053161237	
LOC101927450	NA	0.053161237	
PPP4R4	NA	0.05311173	
LOC101929210	NA	0.05311173	
KAT8	NA	0.053110972	
ALG10	NA	0.053110972	
SRP72	NA	0.053110972	
LINC02225	NA	0.053110972	
LOC389641	NA	0.05310165	
GLTP	NA	0.053075448	
IRX1	NA	0.053014033	
CALB2	NA	0.052966423	
CD163L1	NA	0.05295345	
CST4	NA	0.052953005	
POLR2A	NA	0.05295156	
UCK1	NA	0.05288978	
PTPRN	NA	0.05288978	
PCDHGB8P	NA	0.052885707	
TBC1D28	NA	0.052867837	
RAE1	NA	0.052859757	
ANKRD24	NA	0.052859757	
YTHDC2	NA	0.052856747	
FLJ40288	NA	0.052850034	
NPM2	NA	0.05281829	
FAM122B	NA	0.05273621	
SLC6A1	NA	0.052681424	
TCFL5	NA	0.052619163	
ZNF469	NA	0.052550778	
MTMR9LP	NA	0.052517366	
RTF1	NA	0.052512944	
TMLHE-AS1	NA	0.052512944	
MPLKIP	NA	0.052512813	
CX3CR1	NA	0.052505028	
TAF1A-AS1	NA	0.052505028	
MORC1	NA	0.052505028	
RDH5	NA	0.052505028	
STPG4	NA	0.05250073	
MSC	NA	0.052421745	
LOC105370697	NA	0.052421745	
DMRTA1	NA	0.052367717	
KCNH2	NA	0.052362517	
BTBD16	NA	0.052360315	
ITIH1	NA	0.052360315	
HTR1F	NA	0.052304644	
LOC100507389	NA	0.05222827	
LOC101928323	NA	0.05222542	
FIGLA	NA	0.05222253	
DPY30	NA	0.052196402	
WNT2	NA	0.052189603	
MBD3	NA	0.052058227	
SLC45A2	NA	0.052023623	
PDSS1	NA	0.051984213	
ELL3	NA	0.05196086	
PSMB8-AS1	NA	0.05196086	
LINC01305	NA	0.051859803	
ROGDI	NA	0.051824044	
LINC00319	NA	0.051813755	
ANXA2R	NA	0.051813755	
TMEM259	NA	0.05178052	
ADRA1A	NA	0.051773213	
ACTL8	NA	0.051773213	
ATG4C	NA	0.051773213	
OR7A5	NA	0.051773213	
LOC162137	NA	0.051773213	
CCDC180	NA	0.05169961	
AQP10	NA	0.05169961	
TIMMDC1	NA	0.051669095	
ZNF516	NA	0.051669095	
PREX2	NA	0.05166745	
KLF6	NA	0.05166745	
CRYZL1	NA	0.05166181	
PRKN	NA	0.05161146	
KLK5	NA	0.05159124	
ACTR3BP6	NA	0.05159124	
HCN4	NA	0.051532596	
PDLIM5	NA	0.051510718	
HSD17B3	NA	0.05144492	
LINC01342	NA	0.05144492	
LINC01139	NA	0.05140744	
LINC00968	NA	0.0513919	
NXPH4	NA	0.051376075	
FLT3LG	NA	0.051333304	
SPIN4	NA	0.05132534	
AMPD1	NA	0.05127183	
FAM216B	NA	0.05127183	
LUARIS	NA	0.05127183	
TBL1X	NA	0.0512657	
RYR3	NA	0.051246885	
GANC	NA	0.05113816	
TMEM184C	NA	0.051131357	
HEXA-AS1	NA	0.051118158	
STXBP5-AS1	NA	0.051118158	
NR2F6	NA	0.051052358	
EP300-AS1	NA	0.051052358	
NHLRC3	NA	0.05104354	
SLC30A5	NA	0.05104207	
GSTA4	NA	0.05101295	
PRM2	NA	0.05101295	
PPP1R8	NA	0.05101295	
ORM2	NA	0.05101295	
RBMS2	NA	0.05101295	
PRSS37	NA	0.05101295	
PDCL2	NA	0.05101295	
VNN3	NA	0.05101295	
RRNAD1	NA	0.05101295	
SEC11C	NA	0.05101295	
TMX3	NA	0.05101295	
HOXA6	NA	0.05101295	
TNXA	NA	0.05101295	
TEX29	NA	0.05101295	
WDR45B	NA	0.05101295	
NDUFB3	NA	0.05101295	
LRRC37A7P	NA	0.05095331	
PCED1B	NA	0.05090738	
BAHCC1	NA	0.050857387	
BCDIN3D	NA	0.050828066	
SPATA31E1	NA	0.050819386	
UBE2QL1	NA	0.050817117	
CDC14C	NA	0.050790045	
LINC01635	NA	0.050673768	
LOC101928277	NA	0.050673768	
RAB14	NA	0.050567865	
CIC	NA	0.05051788	
OTUD7A	NA	0.05051788	
RAPGEF2	NA	0.05051788	
PLEKHA4	NA	0.05051788	
MLXIP	NA	0.05051788	
LINC01750	NA	0.050483707	
KIAA0319L	NA	0.050483707	
CLEC14A	NA	0.050388955	
RPS14	NA	0.05025332	
PRDM6	NA	0.050243422	
RIMKLB	NA	0.050174803	
ATP9B	NA	0.05017403	
LYG2	NA	0.05017403	
CFL1	NA	0.05016047	
ENGASE	NA	0.050095495	
EWSR1	NA	0.0500042	
TMEM184A	NA	0.0499938	
ATXN7L3B	NA	0.049966935	
CALML5	NA	0.049945995	
CCDC85A	NA	0.049786523	
PLEKHG2	NA	0.049763747	
OR6W1P	NA	0.04975404	
LINC00308	NA	0.04975404	
PEX26	NA	0.0496951	
TAS2R3	NA	0.04968078	
PHKA1-AS1	NA	0.049615946	
MKI67	NA	0.049613904	
GPCPD1	NA	0.049613018	
GLO1	NA	0.049520105	
RNF19A	NA	0.049346916	
VGLL3	NA	0.049346916	
MAGEC3	NA	0.04931237	
DLG5	NA	0.04928867	
ZBED6CL	NA	0.04928867	
POLR2C	NA	0.049187288	
CPQ	NA	0.049182314	
FAM170B	NA	0.04903877	
CILP	NA	0.04903877	
LAMTOR1	NA	0.04903877	
CWH43	NA	0.049009632	
ADGRD1	NA	0.049006566	
CTNNA2	NA	0.049006566	
NADK2-AS1	NA	0.04897804	
LINC00927	NA	0.04889692	
NHS	NA	0.04889692	
C8orf49	NA	0.04889692	
OR6B1	NA	0.04889692	
RNF152	NA	0.048859805	
C18orf32	NA	0.04884646	
NTF4	NA	0.04884646	
RAPGEF6	NA	0.04884646	
LINC02353	NA	0.04884646	
LY6D	NA	0.04884646	
GUSBP2	NA	0.04884646	
KLF12	NA	0.04870943	
XAGE-4	NA	0.048684187	
WNT8A	NA	0.048654545	
TAF5L	NA	0.048654545	
GSDMC	NA	0.048654545	
PRRG3	NA	0.048654545	
LOC101928211	NA	0.048654545	
UBE2N	NA	0.048603557	
CCSAP	NA	0.048603557	
HMCN2	NA	0.048602268	
ZNF134	NA	0.048602268	
CRLF3	NA	0.048594516	
TAF8	NA	0.048531104	
ZFYVE1	NA	0.048531104	
NFU1	NA	0.048428662	
ZFYVE9	NA	0.048428662	
TMEM216	NA	0.048428662	
MAPK8	NA	0.048428662	
PHF3	NA	0.04835661	
TGFB2	NA	0.048331164	
DPP6	NA	0.048331164	
DNAJC8	NA	0.048331164	
TFAP2A	NA	0.048331164	
CDK2	NA	0.0483086	
CRYBB3	NA	0.04821216	
LOC101927839	NA	0.048203412	
UNC5D	NA	0.04815187	
ANKFY1	NA	0.048117172	
C11orf58	NA	0.047987845	
DNAJC10	NA	0.04795012	
CDC45	NA	0.047942754	
POMK	NA	0.04793992	
ATP1B3	NA	0.04793992	
RND2	NA	0.047892783	
MICB	NA	0.047889467	
CHKB	NA	0.047717303	
NADK	NA	0.04769312	
TEDDM1	NA	0.04767283	
PDGFRA	NA	0.04750275	
MRPS5	NA	0.047477745	
KLRD1	NA	0.04746491	
FBXO21	NA	0.047414556	
EML2	NA	0.047311082	
PRKAB1	NA	0.047311082	
PAX7	NA	0.047311082	
LACRT	NA	0.047278143	
STOML3	NA	0.047266167	
MPP4	NA	0.04721969	
ADGRG1	NA	0.047114003	
SLC66A1	NA	0.047084026	
ZNF589	NA	0.046969026	
KEL	NA	0.046912245	
LINC01532	NA	0.046912245	
PLCXD2	NA	0.046912245	
ABCB5	NA	0.04686906	
IGHG3	NA	0.046862856	
GSDMB	NA	0.046862856	
GET1	NA	0.046862856	
FSHB	NA	0.046773355	
C4orf46	NA	0.046773355	
TRAF5	NA	0.046773355	
CPB1	NA	0.046765093	
EMB	NA	0.046741452	
RNF168	NA	0.046741452	
AXIN1	NA	0.046730593	
SPINDOC	NA	0.046730593	
BCAN	NA	0.046721984	
LOXL1	NA	0.04660681	
SEPTIN10	NA	0.04652783	
TPRA1	NA	0.04652783	
MIR503HG	NA	0.04652783	
CIAPIN1	NA	0.046518378	
FNTB	NA	0.046389416	
TMEM191A	NA	0.046387777	
FTCD	NA	0.046318915	
TYRP1	NA	0.04625745	
PLEKHM3	NA	0.04625407	
ESPNL	NA	0.04624281	
EHD4	NA	0.0461793	
PDE6A	NA	0.046132192	
TMC4	NA	0.04607555	
CD2AP	NA	0.04603902	
ANAPC1	NA	0.04583343	
KIAA0825	NA	0.04578386	
DNAJA2	NA	0.0457762	
PDXP-DT	NA	0.045773804	
FAM205A	NA	0.045773804	
RAB3GAP1	NA	0.045734104	
NCEH1	NA	0.045734104	
